consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,consumo_por_equipamento,intensidade_consumo,equipamentos_por_hora,uso_horario_pico_num
403,True,8,Comércio,9,Ineficiente,50.375,44.77777777777778,0.8888888888888888,1
114,False,14,Casa,4,Eficiente,8.142857142857142,28.5,3.5,0
561,False,4,Casa,3,Moderado,140.25,187.0,1.3333333333333333,0
559,True,10,Apartamento,9,Ineficiente,55.9,62.11111111111112,1.1111111111111112,1
144,True,16,Casa,5,Moderado,9.0,28.8,3.2,1
87,False,17,Casa,6,Eficiente,5.117647058823529,14.5,2.833333333333333,0
380,True,17,Casa,1,Moderado,22.352941176470587,380.0,17.0,1
422,True,7,Casa,1,Moderado,60.285714285714285,422.0,7.0,1
510,True,7,Apartamento,7,Ineficiente,72.85714285714286,72.85714285714286,1.0,1
503,True,4,Apartamento,10,Ineficiente,125.75,50.3,0.4,1
411,True,6,Apartamento,8,Moderado,68.5,51.375,0.75,1
517,False,14,Apartamento,11,Ineficiente,36.92857142857143,47.0,1.2727272727272727,0
667,True,11,Casa,8,Ineficiente,60.63636363636363,83.375,1.375,1
253,True,11,Casa,7,Moderado,23.0,36.142857142857146,1.5714285714285714,1
638,True,8,Apartamento,11,Ineficiente,79.75,58.0,0.7272727272727273,1
606,True,13,Comércio,9,Ineficiente,46.61538461538461,67.33333333333333,1.4444444444444444,1
105,True,17,Casa,1,Moderado,6.176470588235294,105.0,17.0,1
684,True,11,Casa,2,Ineficiente,62.18181818181818,342.0,5.5,1
485,False,6,Apartamento,3,Moderado,80.83333333333333,161.66666666666666,2.0,0
311,True,17,Apartamento,5,Moderado,18.294117647058822,62.2,3.4,1
612,True,13,Apartamento,4,Ineficiente,47.07692307692308,153.0,3.25,1
629,True,3,Casa,4,Ineficiente,209.66666666666663,157.25,0.75,1
584,True,4,Apartamento,8,Ineficiente,146.0,73.0,0.5,1
258,False,15,Casa,8,Moderado,17.2,32.25,1.875,0
211,True,3,Apartamento,11,Moderado,70.33333333333333,19.181818181818183,0.2727272727272727,1
534,False,10,Apartamento,7,Ineficiente,53.4,76.28571428571429,1.4285714285714286,0
427,True,11,Apartamento,1,Moderado,38.81818181818182,427.0,11.0,1
619,False,12,Casa,10,Ineficiente,51.583333333333336,61.9,1.2,0
485,True,14,Comércio,4,Ineficiente,34.642857142857146,121.25,3.5,1
155,False,8,Comércio,1,Eficiente,19.375,155.0,8.0,0
658,True,4,Apartamento,11,Ineficiente,164.5,59.81818181818182,0.3636363636363636,1
571,True,8,Casa,5,Ineficiente,71.375,114.2,1.6,1
273,False,11,Casa,3,Eficiente,24.818181818181817,91.0,3.6666666666666665,0
241,False,14,Comércio,3,Eficiente,17.214285714285715,80.33333333333333,4.666666666666667,0
426,True,5,Apartamento,4,Moderado,85.2,106.5,1.25,1
440,True,11,Comércio,2,Ineficiente,40.0,220.0,5.5,1
663,True,4,Casa,7,Ineficiente,165.75,94.71428571428572,0.5714285714285714,1
166,False,13,Casa,4,Eficiente,12.76923076923077,41.5,3.25,0
341,True,7,Comércio,5,Moderado,48.71428571428572,68.2,1.4,1
293,True,13,Apartamento,2,Moderado,22.53846153846154,146.5,6.5,1
652,False,4,Casa,6,Moderado,163.0,108.66666666666669,0.6666666666666666,0
341,False,9,Casa,9,Moderado,37.888888888888886,37.888888888888886,1.0,0
362,False,13,Apartamento,8,Moderado,27.846153846153847,45.25,1.625,0
546,False,12,Casa,8,Ineficiente,45.5,68.25,1.5,0
459,False,17,Apartamento,2,Ineficiente,27.0,229.5,8.5,0
441,True,11,Casa,4,Moderado,40.09090909090909,110.25,2.75,1
528,True,9,Apartamento,8,Ineficiente,58.66666666666666,66.0,1.125,1
520,False,14,Casa,11,Ineficiente,37.142857142857146,47.27272727272727,1.2727272727272727,0
172,True,7,Comércio,1,Eficiente,24.571428571428573,172.0,7.0,1
503,False,17,Casa,8,Ineficiente,29.58823529411765,62.875,2.125,0
221,True,6,Apartamento,3,Eficiente,36.833333333333336,73.66666666666667,2.0,1
370,True,14,Casa,8,Ineficiente,26.428571428571427,46.25,1.75,1
511,False,6,Apartamento,6,Moderado,85.16666666666667,85.16666666666667,1.0,0
128,False,17,Comércio,7,Moderado,7.529411764705882,18.285714285714285,2.4285714285714284,0
381,True,12,Apartamento,2,Moderado,31.75,190.5,6.0,1
269,False,10,Apartamento,1,Eficiente,26.9,269.0,10.0,0
215,False,12,Apartamento,6,Eficiente,17.916666666666668,35.833333333333336,2.0,0
634,True,15,Apartamento,3,Ineficiente,42.266666666666666,211.33333333333331,5.0,1
483,True,12,Comércio,4,Ineficiente,40.25,120.75,3.0,1
681,False,16,Comércio,9,Ineficiente,42.5625,75.66666666666667,1.7777777777777777,0
420,False,12,Casa,3,Moderado,35.0,140.0,4.0,0
397,True,12,Comércio,2,Ineficiente,33.083333333333336,198.5,6.0,1
697,False,12,Casa,2,Ineficiente,58.083333333333336,348.5,6.0,0
442,False,3,Casa,2,Eficiente,147.33333333333334,221.0,1.5,0
461,True,7,Casa,6,Ineficiente,65.85714285714286,76.83333333333333,1.1666666666666667,1
312,False,16,Casa,2,Moderado,19.5,156.0,8.0,0
423,True,4,Apartamento,11,Moderado,105.75,38.45454545454545,0.3636363636363636,1
628,True,15,Comércio,7,Ineficiente,41.86666666666667,89.71428571428571,2.142857142857143,1
632,False,13,Apartamento,7,Ineficiente,48.61538461538461,90.28571428571428,1.8571428571428568,0
608,False,11,Apartamento,7,Ineficiente,55.27272727272727,86.85714285714286,1.5714285714285714,0
650,False,9,Apartamento,2,Moderado,72.22222222222223,325.0,4.5,0
262,True,12,Apartamento,7,Moderado,21.83333333333333,37.42857142857143,1.7142857142857142,1
120,True,10,Casa,10,Moderado,12.0,12.0,1.0,1
630,True,8,Apartamento,8,Ineficiente,78.75,78.75,1.0,1
476,True,11,Apartamento,8,Ineficiente,43.27272727272727,59.5,1.375,1
573,True,8,Apartamento,2,Ineficiente,71.625,286.5,4.0,1
412,False,9,Apartamento,5,Eficiente,45.77777777777778,82.4,1.8,0
206,True,9,Comércio,6,Eficiente,22.88888888888889,34.333333333333336,1.5,1
637,False,11,Casa,9,Ineficiente,57.90909090909091,70.77777777777777,1.2222222222222223,0
636,True,13,Casa,6,Ineficiente,48.92307692307692,106.0,2.1666666666666665,1
80,False,10,Apartamento,10,Eficiente,8.0,8.0,1.0,0
247,True,15,Apartamento,6,Moderado,16.466666666666665,41.16666666666666,2.5,1
699,True,3,Comércio,10,Ineficiente,233.0,69.9,0.3,1
98,True,6,Casa,10,Moderado,16.333333333333332,9.8,0.6,1
411,True,9,Casa,6,Moderado,45.66666666666666,68.5,1.5,1
663,False,13,Comércio,9,Ineficiente,51.0,73.66666666666667,1.4444444444444444,0
535,True,10,Apartamento,10,Ineficiente,53.5,53.5,1.0,1
188,False,9,Apartamento,7,Eficiente,20.88888888888889,26.857142857142858,1.2857142857142858,0
347,False,14,Casa,1,Moderado,24.785714285714285,347.0,14.0,0
524,False,5,Casa,1,Moderado,104.8,524.0,5.0,0
319,True,17,Apartamento,4,Moderado,18.764705882352946,79.75,4.25,1
380,False,6,Casa,2,Eficiente,63.333333333333336,190.0,3.0,0
681,True,14,Comércio,3,Ineficiente,48.642857142857146,227.0,4.666666666666667,1
182,True,9,Apartamento,7,Moderado,20.22222222222222,26.0,1.2857142857142858,1
329,False,10,Casa,7,Moderado,32.9,47.0,1.4285714285714286,0
532,False,9,Apartamento,3,Moderado,59.11111111111112,177.33333333333334,3.0,0
599,True,8,Apartamento,2,Ineficiente,74.875,299.5,4.0,1
232,True,11,Casa,1,Moderado,21.09090909090909,232.0,11.0,1
253,True,11,Casa,9,Moderado,23.0,28.11111111111111,1.2222222222222223,1
422,True,13,Casa,10,Ineficiente,32.46153846153846,42.2,1.3,1
510,True,15,Apartamento,3,Ineficiente,34.0,170.0,5.0,1
403,False,9,Apartamento,9,Moderado,44.77777777777778,44.77777777777778,1.0,0
499,False,10,Apartamento,4,Moderado,49.9,124.75,2.5,0
673,False,8,Apartamento,10,Ineficiente,84.125,67.3,0.8,0
564,True,3,Apartamento,6,Ineficiente,188.0,94.0,0.5,1
491,False,3,Apartamento,7,Ineficiente,163.66666666666666,70.14285714285714,0.4285714285714285,0
163,False,8,Apartamento,10,Eficiente,20.375,16.3,0.8,0
192,False,4,Casa,6,Eficiente,48.0,32.0,0.6666666666666666,0
411,True,16,Comércio,1,Ineficiente,25.6875,411.0,16.0,1
457,True,10,Apartamento,6,Ineficiente,45.7,76.16666666666667,1.6666666666666667,1
120,True,3,Apartamento,11,Moderado,40.0,10.909090909090908,0.2727272727272727,1
184,False,15,Apartamento,6,Eficiente,12.266666666666667,30.666666666666668,2.5,0
281,False,4,Casa,5,Eficiente,70.25,56.2,0.8,0
529,False,10,Apartamento,3,Moderado,52.9,176.33333333333334,3.333333333333333,0
345,True,14,Casa,10,Ineficiente,24.642857142857142,34.5,1.4,1
289,True,8,Apartamento,3,Eficiente,36.125,96.33333333333331,2.6666666666666665,1
642,True,14,Apartamento,11,Ineficiente,45.85714285714285,58.36363636363637,1.2727272727272727,1
197,True,12,Apartamento,10,Moderado,16.416666666666668,19.7,1.2,1
456,True,4,Apartamento,7,Ineficiente,114.0,65.14285714285714,0.5714285714285714,1
630,False,4,Apartamento,8,Ineficiente,157.5,78.75,0.5,0
619,True,13,Casa,3,Ineficiente,47.61538461538461,206.33333333333331,4.333333333333333,1
163,False,16,Comércio,3,Eficiente,10.1875,54.333333333333336,5.333333333333333,0
533,True,9,Apartamento,7,Ineficiente,59.22222222222222,76.14285714285714,1.2857142857142858,1
593,True,7,Apartamento,10,Ineficiente,84.71428571428571,59.3,0.7,1
684,True,7,Casa,7,Ineficiente,97.71428571428572,97.71428571428572,1.0,1
466,False,10,Apartamento,11,Ineficiente,46.6,42.36363636363637,0.9090909090909092,0
429,True,14,Casa,9,Ineficiente,30.642857142857142,47.66666666666666,1.5555555555555556,1
375,False,14,Apartamento,6,Moderado,26.785714285714285,62.5,2.333333333333333,0
337,True,9,Casa,7,Moderado,37.44444444444444,48.142857142857146,1.2857142857142858,1
160,False,14,Apartamento,11,Moderado,11.428571428571429,14.545454545454543,1.2727272727272727,0
347,False,16,Apartamento,10,Moderado,21.6875,34.7,1.6,0
498,True,11,Casa,1,Ineficiente,45.27272727272727,498.0,11.0,1
314,False,6,Apartamento,7,Moderado,52.333333333333336,44.85714285714285,0.8571428571428571,0
390,True,12,Comércio,2,Ineficiente,32.5,195.0,6.0,1
436,False,6,Casa,7,Moderado,72.66666666666667,62.285714285714285,0.8571428571428571,0
292,True,4,Apartamento,3,Eficiente,73.0,97.33333333333331,1.3333333333333333,1
653,True,5,Casa,9,Ineficiente,130.6,72.55555555555556,0.5555555555555556,1
128,False,3,Casa,5,Eficiente,42.66666666666666,25.6,0.6,0
206,False,3,Casa,7,Eficiente,68.66666666666667,29.428571428571427,0.4285714285714285,0
302,True,9,Apartamento,8,Moderado,33.55555555555556,37.75,1.125,1
358,False,16,Casa,2,Moderado,22.375,179.0,8.0,0
487,True,16,Comércio,11,Ineficiente,30.4375,44.27272727272727,1.4545454545454546,1
584,True,7,Apartamento,1,Ineficiente,83.42857142857143,584.0,7.0,1
373,False,5,Casa,7,Moderado,74.6,53.285714285714285,0.7142857142857143,0
356,True,9,Apartamento,6,Moderado,39.55555555555556,59.333333333333336,1.5,1
517,True,16,Casa,6,Ineficiente,32.3125,86.16666666666667,2.6666666666666665,1
186,False,4,Apartamento,2,Eficiente,46.5,93.0,2.0,0
499,True,5,Casa,3,Ineficiente,99.8,166.33333333333334,1.6666666666666667,1
690,False,3,Casa,4,Moderado,230.0,172.5,0.75,0
508,True,10,Apartamento,3,Ineficiente,50.8,169.33333333333334,3.333333333333333,1
454,True,4,Comércio,2,Ineficiente,113.5,227.0,2.0,1
152,True,17,Casa,3,Moderado,8.941176470588236,50.66666666666666,5.666666666666667,1
109,False,9,Apartamento,6,Eficiente,12.11111111111111,18.166666666666668,1.5,0
267,False,13,Casa,9,Moderado,20.53846153846154,29.666666666666668,1.4444444444444444,0
443,True,11,Apartamento,4,Moderado,40.27272727272727,110.75,2.75,1
530,True,8,Apartamento,6,Ineficiente,66.25,88.33333333333333,1.3333333333333333,1
274,False,4,Casa,1,Eficiente,68.5,274.0,4.0,0
235,True,4,Casa,6,Eficiente,58.75,39.16666666666666,0.6666666666666666,1
251,False,11,Casa,3,Eficiente,22.818181818181817,83.66666666666667,3.6666666666666665,0
120,True,12,Casa,9,Moderado,10.0,13.333333333333334,1.3333333333333333,1
142,False,10,Casa,4,Eficiente,14.2,35.5,2.5,0
102,True,16,Apartamento,7,Moderado,6.375,14.571428571428571,2.2857142857142856,1
439,False,16,Comércio,4,Moderado,27.4375,109.75,4.0,0
154,False,16,Casa,11,Moderado,9.625,14.0,1.4545454545454546,0
639,True,11,Apartamento,6,Ineficiente,58.09090909090909,106.5,1.8333333333333333,1
197,True,6,Apartamento,7,Moderado,32.833333333333336,28.142857142857142,0.8571428571428571,1
691,False,6,Comércio,2,Moderado,115.16666666666669,345.5,3.0,0
459,False,17,Apartamento,10,Ineficiente,27.0,45.9,1.7,0
369,True,17,Apartamento,6,Moderado,21.705882352941178,61.5,2.833333333333333,1
519,True,4,Apartamento,8,Ineficiente,129.75,64.875,0.5,1
86,False,16,Casa,6,Eficiente,5.375,14.333333333333334,2.6666666666666665,0
275,True,12,Casa,2,Moderado,22.916666666666668,137.5,6.0,1
500,False,3,Casa,4,Moderado,166.66666666666666,125.0,0.75,0
647,True,12,Casa,1,Ineficiente,53.91666666666666,647.0,12.0,1
272,False,15,Apartamento,7,Moderado,18.133333333333333,38.85714285714285,2.142857142857143,0
638,False,6,Casa,8,Ineficiente,106.33333333333331,79.75,0.75,0
227,False,12,Apartamento,10,Moderado,18.916666666666668,22.7,1.2,0
281,True,12,Casa,2,Moderado,23.416666666666668,140.5,6.0,1
523,False,13,Comércio,10,Ineficiente,40.23076923076923,52.3,1.3,0
498,True,10,Comércio,5,Ineficiente,49.8,99.6,2.0,1
506,False,4,Casa,11,Ineficiente,126.5,46.0,0.3636363636363636,0
558,True,15,Casa,8,Ineficiente,37.2,69.75,1.875,1
554,True,14,Apartamento,11,Ineficiente,39.57142857142857,50.36363636363637,1.2727272727272727,1
205,False,13,Casa,8,Moderado,15.76923076923077,25.625,1.625,0
474,True,10,Casa,5,Ineficiente,47.4,94.8,2.0,1
655,False,3,Casa,8,Ineficiente,218.33333333333331,81.875,0.375,0
404,False,17,Comércio,6,Moderado,23.764705882352946,67.33333333333333,2.833333333333333,0
471,False,3,Comércio,5,Moderado,157.0,94.2,0.6,0
519,True,6,Apartamento,11,Ineficiente,86.5,47.18181818181818,0.5454545454545454,1
283,True,9,Apartamento,4,Eficiente,31.444444444444443,70.75,2.25,1
565,False,11,Comércio,5,Ineficiente,51.36363636363637,113.0,2.2,0
110,True,7,Comércio,4,Eficiente,15.714285714285714,27.5,1.75,1
467,True,4,Comércio,1,Ineficiente,116.75,467.0,4.0,1
513,True,14,Casa,3,Ineficiente,36.642857142857146,171.0,4.666666666666667,1
455,True,9,Casa,8,Ineficiente,50.55555555555556,56.875,1.125,1
423,False,13,Apartamento,7,Moderado,32.53846153846154,60.42857142857143,1.8571428571428568,0
522,True,4,Apartamento,7,Ineficiente,130.5,74.57142857142857,0.5714285714285714,1
658,False,11,Casa,11,Ineficiente,59.81818181818182,59.81818181818182,1.0,0
154,True,11,Casa,3,Moderado,14.0,51.333333333333336,3.6666666666666665,1
636,True,5,Comércio,9,Ineficiente,127.2,70.66666666666667,0.5555555555555556,1
234,True,15,Comércio,6,Moderado,15.6,39.0,2.5,1
509,True,10,Casa,8,Ineficiente,50.9,63.625,1.25,1
442,True,13,Comércio,8,Ineficiente,34.0,55.25,1.625,1
527,False,6,Apartamento,3,Moderado,87.83333333333333,175.66666666666666,2.0,0
313,True,5,Apartamento,4,Moderado,62.6,78.25,1.25,1
642,True,3,Casa,6,Ineficiente,214.0,107.0,0.5,1
341,True,7,Casa,2,Moderado,48.71428571428572,170.5,3.5,1
204,True,15,Casa,11,Moderado,13.6,18.545454545454547,1.3636363636363635,1
324,False,16,Apartamento,7,Moderado,20.25,46.285714285714285,2.2857142857142856,0
621,True,13,Apartamento,2,Ineficiente,47.76923076923077,310.5,6.5,1
564,True,6,Casa,11,Ineficiente,94.0,51.27272727272727,0.5454545454545454,1
201,True,3,Comércio,5,Eficiente,67.0,40.2,0.6,1
204,False,12,Casa,4,Eficiente,17.0,51.0,3.0,0
628,True,10,Casa,9,Ineficiente,62.8,69.77777777777777,1.1111111111111112,1
249,False,10,Apartamento,2,Eficiente,24.9,124.5,5.0,0
203,True,15,Apartamento,7,Moderado,13.533333333333331,29.0,2.142857142857143,1
114,False,10,Casa,7,Eficiente,11.4,16.285714285714285,1.4285714285714286,0
166,False,5,Apartamento,7,Eficiente,33.2,23.714285714285715,0.7142857142857143,0
280,False,8,Apartamento,1,Eficiente,35.0,280.0,8.0,0
448,True,14,Apartamento,8,Ineficiente,32.0,56.0,1.75,1
156,True,14,Apartamento,2,Moderado,11.142857142857142,78.0,7.0,1
138,True,9,Casa,5,Eficiente,15.333333333333334,27.6,1.8,1
510,True,11,Apartamento,2,Ineficiente,46.36363636363637,255.0,5.5,1
579,True,7,Comércio,5,Ineficiente,82.71428571428571,115.8,1.4,1
188,True,11,Casa,7,Moderado,17.09090909090909,26.857142857142858,1.5714285714285714,1
357,False,8,Casa,6,Eficiente,44.625,59.5,1.3333333333333333,0
147,True,12,Comércio,5,Moderado,12.25,29.4,2.4,1
148,True,12,Casa,4,Moderado,12.333333333333334,37.0,3.0,1
244,True,12,Apartamento,8,Moderado,20.33333333333333,30.5,1.5,1
568,False,6,Comércio,11,Ineficiente,94.66666666666669,51.63636363636363,0.5454545454545454,0
384,True,15,Casa,8,Ineficiente,25.6,48.0,1.875,1
444,False,3,Casa,1,Eficiente,148.0,444.0,3.0,0
458,True,3,Comércio,10,Ineficiente,152.66666666666666,45.8,0.3,1
422,True,16,Comércio,2,Ineficiente,26.375,211.0,8.0,1
633,True,12,Apartamento,3,Ineficiente,52.75,211.0,4.0,1
433,True,7,Apartamento,1,Moderado,61.85714285714285,433.0,7.0,1
495,False,15,Apartamento,11,Ineficiente,33.0,45.0,1.3636363636363635,0
188,False,16,Apartamento,3,Eficiente,11.75,62.66666666666666,5.333333333333333,0
642,True,5,Casa,10,Ineficiente,128.4,64.2,0.5,1
576,False,7,Casa,8,Ineficiente,82.28571428571429,72.0,0.875,0
420,True,7,Apartamento,4,Moderado,60.0,105.0,1.75,1
462,False,3,Comércio,7,Ineficiente,154.0,66.0,0.4285714285714285,0
612,False,16,Comércio,7,Ineficiente,38.25,87.42857142857143,2.2857142857142856,0
379,True,10,Comércio,11,Ineficiente,37.9,34.45454545454545,0.9090909090909092,1
218,True,7,Comércio,5,Eficiente,31.142857142857142,43.6,1.4,1
438,True,7,Apartamento,1,Moderado,62.57142857142857,438.0,7.0,1
578,False,11,Casa,10,Ineficiente,52.54545454545455,57.8,1.1,0
464,True,10,Apartamento,4,Ineficiente,46.4,116.0,2.5,1
683,False,15,Apartamento,7,Ineficiente,45.53333333333333,97.57142857142856,2.142857142857143,0
359,False,3,Apartamento,5,Eficiente,119.66666666666669,71.8,0.6,0
562,True,5,Casa,2,Ineficiente,112.4,281.0,2.5,1
190,True,14,Comércio,8,Ineficiente,13.571428571428571,23.75,1.75,1
218,False,9,Apartamento,2,Eficiente,24.22222222222222,109.0,4.5,0
514,True,3,Casa,11,Ineficiente,171.33333333333334,46.72727272727273,0.2727272727272727,1
588,False,3,Apartamento,8,Ineficiente,196.0,73.5,0.375,0
352,True,7,Apartamento,11,Moderado,50.285714285714285,32.0,0.6363636363636364,1
178,True,11,Casa,2,Moderado,16.181818181818183,89.0,5.5,1
183,True,8,Apartamento,11,Moderado,22.875,16.636363636363637,0.7272727272727273,1
293,False,12,Casa,5,Eficiente,24.416666666666668,58.6,2.4,0
244,True,4,Casa,4,Eficiente,61.0,61.0,1.0,1
599,False,13,Casa,1,Ineficiente,46.07692307692308,599.0,13.0,0
363,True,11,Apartamento,8,Ineficiente,33.0,45.375,1.375,1
596,False,8,Comércio,10,Ineficiente,74.5,59.6,0.8,0
692,False,7,Apartamento,3,Moderado,98.85714285714286,230.66666666666663,2.333333333333333,0
243,True,7,Comércio,4,Eficiente,34.714285714285715,60.75,1.75,1
143,False,17,Casa,4,Eficiente,8.411764705882353,35.75,4.25,0
170,True,14,Casa,5,Moderado,12.142857142857142,34.0,2.8,1
196,True,5,Apartamento,3,Eficiente,39.2,65.33333333333333,1.6666666666666667,1
346,True,16,Casa,9,Ineficiente,21.625,38.44444444444444,1.7777777777777777,1
638,False,8,Apartamento,4,Moderado,79.75,159.5,2.0,0
219,False,17,Apartamento,10,Moderado,12.882352941176473,21.9,1.7,0
325,False,17,Comércio,11,Ineficiente,19.11764705882353,29.545454545454547,1.5454545454545454,0
474,True,15,Casa,11,Ineficiente,31.6,43.09090909090909,1.3636363636363635,1
566,False,6,Apartamento,4,Moderado,94.33333333333331,141.5,1.5,0
555,True,15,Apartamento,6,Ineficiente,37.0,92.5,2.5,1
596,False,14,Casa,8,Ineficiente,42.57142857142857,74.5,1.75,0
263,True,12,Apartamento,7,Moderado,21.916666666666668,37.57142857142857,1.7142857142857142,1
99,False,16,Casa,4,Eficiente,6.1875,24.75,4.0,0
637,False,17,Casa,4,Ineficiente,37.47058823529412,159.25,4.25,0
603,False,4,Casa,5,Moderado,150.75,120.6,0.8,0
661,False,15,Casa,10,Ineficiente,44.06666666666667,66.1,1.5,0
608,True,5,Apartamento,5,Ineficiente,121.6,121.6,1.0,1
226,False,11,Casa,1,Eficiente,20.545454545454547,226.0,11.0,0
383,True,13,Casa,8,Ineficiente,29.46153846153846,47.875,1.625,1
699,False,13,Casa,10,Ineficiente,53.76923076923077,69.9,1.3,0
661,False,11,Casa,5,Ineficiente,60.09090909090909,132.2,2.2,0
307,False,8,Casa,3,Eficiente,38.375,102.33333333333331,2.6666666666666665,0
181,True,12,Casa,3,Moderado,15.083333333333334,60.333333333333336,4.0,1
666,True,12,Apartamento,4,Ineficiente,55.5,166.5,3.0,1
496,True,16,Apartamento,7,Ineficiente,31.0,70.85714285714286,2.2857142857142856,1
295,False,11,Apartamento,5,Eficiente,26.818181818181817,59.0,2.2,0
486,True,6,Apartamento,1,Ineficiente,81.0,486.0,6.0,1
478,True,13,Apartamento,5,Ineficiente,36.76923076923077,95.6,2.6,1
578,False,7,Apartamento,5,Moderado,82.57142857142857,115.6,1.4,0
544,False,12,Apartamento,6,Ineficiente,45.333333333333336,90.66666666666669,2.0,0
161,True,8,Casa,7,Moderado,20.125,23.0,1.1428571428571428,1
683,True,15,Apartamento,5,Ineficiente,45.53333333333333,136.6,3.0,1
444,False,17,Casa,11,Moderado,26.11764705882353,40.36363636363637,1.5454545454545454,0
242,True,11,Casa,2,Moderado,22.0,121.0,5.5,1
127,False,15,Apartamento,2,Eficiente,8.466666666666667,63.5,7.5,0
590,True,7,Casa,4,Ineficiente,84.28571428571429,147.5,1.75,1
408,False,10,Casa,1,Eficiente,40.8,408.0,10.0,0
