consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria
348,False,5,Apartamento,9,Moderado
387,False,16,Casa,10,Moderado
649,False,5,Casa,5,Moderado
367,True,12,Apartamento,10,Ineficiente
184,True,11,Apartamento,6,Moderado
307,True,15,Casa,1,Moderado
326,True,4,Casa,9,Moderado
573,True,16,Casa,9,Ineficiente
162,False,6,Casa,6,Eficiente
265,True,8,Apartamento,8,Moderado
331,False,16,Comércio,4,Moderado
434,False,5,Casa,5,Eficiente
289,False,14,Casa,5,Eficiente
688,False,12,Casa,7,Ineficiente
526,True,16,Apartamento,7,Ineficiente
539,False,12,Casa,7,Ineficiente
551,True,9,Apartamento,5,Ineficiente
449,True,9,Casa,4,Moderado
571,True,17,Apartamento,8,Ineficiente
216,True,7,Comércio,1,Eficiente
446,False,5,Comércio,1,Eficiente
263,True,4,Comércio,6,Eficiente
667,True,17,Apartamento,2,Ineficiente
366,False,17,Comércio,3,Moderado
551,False,6,Casa,4,Moderado
454,True,16,Casa,2,Ineficiente
616,False,17,Casa,10,Ineficiente
590,False,15,Apartamento,7,Ineficiente
658,False,6,Comércio,10,Ineficiente
329,True,13,Casa,1,Moderado
589,True,10,Apartamento,3,Ineficiente
152,True,10,Apartamento,2,Eficiente
361,True,15,Comércio,9,Ineficiente
439,False,7,Apartamento,8,Moderado
89,True,15,Comércio,3,Moderado
290,False,8,Casa,5,Eficiente
231,True,10,Casa,3,Eficiente
84,False,17,Apartamento,11,Moderado
274,True,3,Casa,11,Moderado
362,False,7,Casa,11,Moderado
543,False,6,Apartamento,6,Moderado
192,False,6,Apartamento,5,Eficiente
350,True,13,Apartamento,11,Ineficiente
242,True,4,Casa,2,Eficiente
539,False,12,Apartamento,10,Ineficiente
184,True,3,Casa,8,Moderado
635,True,16,Casa,6,Ineficiente
361,True,17,Apartamento,3,Moderado
241,True,8,Casa,1,Eficiente
430,True,9,Casa,5,Moderado
513,True,7,Apartamento,11,Ineficiente
219,True,17,Casa,2,Moderado
550,True,10,Comércio,2,Ineficiente
211,False,11,Apartamento,9,Moderado
166,True,13,Comércio,11,Ineficiente
262,True,13,Casa,10,Moderado
447,False,4,Apartamento,7,Moderado
208,False,13,Casa,6,Eficiente
325,False,15,Apartamento,1,Moderado
680,False,6,Casa,10,Ineficiente
657,True,13,Casa,2,Ineficiente
457,False,11,Comércio,11,Ineficiente
228,True,7,Casa,7,Moderado
512,False,5,Casa,3,Moderado
548,True,8,Casa,2,Ineficiente
525,False,17,Apartamento,6,Ineficiente
560,True,5,Casa,8,Ineficiente
373,True,16,Casa,8,Ineficiente
222,False,7,Casa,11,Eficiente
329,True,5,Apartamento,2,Moderado
381,True,8,Apartamento,6,Moderado
104,True,14,Casa,5,Moderado
149,True,12,Casa,7,Moderado
191,True,7,Casa,4,Eficiente
443,False,16,Casa,2,Moderado
382,True,11,Casa,10,Ineficiente
550,True,5,Apartamento,3,Ineficiente
170,True,8,Apartamento,9,Moderado
609,False,10,Comércio,10,Ineficiente
271,False,9,Casa,8,Eficiente
631,False,8,Apartamento,9,Ineficiente
321,False,16,Apartamento,5,Moderado
217,False,17,Apartamento,5,Eficiente
424,False,4,Comércio,7,Moderado
259,False,17,Casa,7,Moderado
582,True,9,Casa,1,Ineficiente
282,False,10,Apartamento,5,Eficiente
652,True,3,Casa,8,Ineficiente
271,False,17,Casa,7,Moderado
84,False,11,Casa,11,Moderado
316,False,6,Casa,2,Eficiente
390,False,10,Apartamento,8,Moderado
628,True,17,Casa,2,Ineficiente
135,True,12,Casa,10,Moderado
522,True,9,Apartamento,1,Ineficiente
316,False,16,Apartamento,11,Moderado
276,False,15,Comércio,11,Moderado
664,False,12,Casa,11,Ineficiente
650,False,9,Comércio,3,Moderado
593,False,4,Apartamento,3,Moderado
528,False,3,Apartamento,6,Moderado
439,False,6,Casa,3,Eficiente
109,False,14,Apartamento,7,Moderado
187,False,4,Comércio,8,Eficiente
681,True,10,Comércio,3,Ineficiente
524,False,12,Casa,9,Ineficiente
517,True,9,Casa,1,Ineficiente
685,True,10,Apartamento,3,Ineficiente
536,False,13,Comércio,3,Ineficiente
694,True,8,Casa,7,Ineficiente
574,False,3,Apartamento,11,Ineficiente
326,True,16,Apartamento,11,Ineficiente
622,True,15,Apartamento,5,Ineficiente
643,True,15,Apartamento,4,Ineficiente
667,True,14,Casa,2,Ineficiente
518,True,11,Comércio,7,Ineficiente
357,True,8,Apartamento,3,Moderado
631,True,14,Apartamento,7,Ineficiente
692,True,15,Casa,10,Ineficiente
190,True,12,Apartamento,7,Moderado
464,False,3,Casa,11,Ineficiente
270,True,3,Casa,2,Eficiente
569,False,10,Apartamento,7,Ineficiente
505,False,8,Apartamento,6,Moderado
484,True,10,Apartamento,10,Ineficiente
414,False,10,Casa,4,Eficiente
288,False,17,Apartamento,11,Moderado
101,False,13,Casa,5,Eficiente
690,True,16,Apartamento,8,Ineficiente
287,False,10,Casa,5,Eficiente
87,False,12,Apartamento,3,Eficiente
608,True,17,Apartamento,2,Ineficiente
681,True,9,Casa,6,Ineficiente
245,True,9,Casa,6,Eficiente
575,False,12,Apartamento,7,Ineficiente
669,True,6,Apartamento,8,Ineficiente
508,False,11,Apartamento,4,Ineficiente
242,True,14,Apartamento,8,Moderado
445,False,4,Casa,1,Eficiente
605,True,13,Casa,6,Ineficiente
318,True,11,Casa,6,Moderado
151,False,12,Casa,3,Eficiente
524,True,5,Apartamento,9,Ineficiente
588,True,16,Casa,5,Ineficiente
348,True,15,Comércio,1,Ineficiente
494,True,17,Apartamento,7,Ineficiente
324,False,4,Comércio,10,Moderado
139,False,15,Comércio,3,Eficiente
85,True,6,Casa,10,Moderado
649,True,7,Apartamento,10,Ineficiente
486,True,4,Casa,11,Ineficiente
296,False,15,Casa,4,Eficiente
105,True,17,Apartamento,6,Moderado
84,True,3,Casa,8,Moderado
611,True,12,Comércio,4,Ineficiente
469,False,13,Apartamento,9,Ineficiente
650,True,7,Apartamento,8,Ineficiente
527,False,11,Casa,10,Ineficiente
225,True,17,Apartamento,10,Moderado
467,True,14,Casa,6,Ineficiente
328,True,14,Apartamento,7,Ineficiente
605,True,17,Casa,8,Ineficiente
541,True,7,Apartamento,2,Ineficiente
92,True,14,Casa,5,Moderado
463,True,13,Casa,7,Ineficiente
635,True,12,Apartamento,8,Ineficiente
478,True,11,Casa,5,Ineficiente
98,False,16,Apartamento,3,Eficiente
654,True,15,Casa,6,Ineficiente
570,False,14,Casa,5,Ineficiente
498,True,12,Apartamento,8,Ineficiente
416,True,8,Casa,9,Moderado
498,True,5,Casa,9,Ineficiente
691,True,6,Apartamento,6,Ineficiente
201,True,6,Casa,4,Eficiente
511,True,3,Casa,4,Ineficiente
123,False,5,Casa,9,Eficiente
396,True,5,Casa,4,Moderado
460,True,15,Apartamento,8,Ineficiente
224,True,16,Casa,9,Moderado
406,False,3,Apartamento,5,Eficiente
442,False,15,Casa,6,Moderado
129,True,11,Casa,3,Moderado
144,True,13,Casa,5,Moderado
434,True,3,Apartamento,5,Moderado
243,True,11,Comércio,2,Moderado
220,False,3,Apartamento,10,Eficiente
207,False,4,Comércio,6,Eficiente
477,True,4,Casa,9,Ineficiente
542,True,16,Casa,11,Ineficiente
266,False,8,Casa,7,Eficiente
269,True,9,Casa,8,Moderado
467,True,13,Casa,2,Ineficiente
508,False,3,Casa,11,Ineficiente
363,True,5,Casa,9,Moderado
316,True,4,Casa,3,Moderado
273,True,10,Casa,10,Moderado
366,False,11,Casa,5,Moderado
215,True,15,Comércio,7,Ineficiente
250,False,4,Casa,4,Eficiente
238,False,4,Apartamento,7,Eficiente
280,True,12,Apartamento,8,Moderado
566,True,17,Casa,10,Ineficiente
636,True,11,Casa,10,Ineficiente
662,True,16,Casa,4,Ineficiente
583,False,6,Apartamento,5,Moderado
450,False,7,Casa,11,Moderado
182,True,15,Casa,3,Moderado
204,False,13,Casa,5,Eficiente
392,True,11,Comércio,8,Ineficiente
537,False,8,Casa,3,Moderado
309,False,12,Apartamento,5,Moderado
276,True,14,Apartamento,10,Moderado
502,True,11,Comércio,1,Ineficiente
651,False,11,Apartamento,2,Ineficiente
689,False,9,Apartamento,3,Moderado
250,True,16,Comércio,1,Moderado
461,True,14,Apartamento,11,Ineficiente
252,False,12,Casa,11,Moderado
532,True,11,Casa,9,Ineficiente
429,True,7,Apartamento,9,Moderado
573,True,7,Apartamento,5,Ineficiente
699,True,14,Apartamento,4,Ineficiente
83,True,10,Apartamento,5,Eficiente
172,False,12,Apartamento,4,Eficiente
85,False,6,Casa,5,Eficiente
367,True,11,Apartamento,7,Ineficiente
697,True,9,Casa,11,Ineficiente
225,True,9,Comércio,8,Moderado
503,True,15,Apartamento,2,Ineficiente
687,False,17,Apartamento,4,Ineficiente
536,True,5,Casa,8,Ineficiente
281,False,6,Casa,7,Eficiente
291,True,9,Casa,9,Moderado
85,False,13,Apartamento,5,Eficiente
455,True,13,Apartamento,6,Ineficiente
526,True,16,Casa,11,Ineficiente
185,True,7,Apartamento,8,Moderado
480,False,14,Apartamento,11,Ineficiente
175,False,5,Casa,5,Eficiente
467,False,3,Apartamento,9,Ineficiente
531,False,9,Apartamento,4,Moderado
495,False,8,Apartamento,8,Ineficiente
583,True,12,Apartamento,3,Ineficiente
533,True,17,Apartamento,5,Ineficiente
370,False,9,Comércio,8,Moderado
613,False,17,Casa,10,Ineficiente
272,False,16,Apartamento,7,Moderado
229,True,4,Casa,1,Eficiente
594,True,15,Casa,4,Ineficiente
472,False,14,Casa,2,Ineficiente
395,False,6,Casa,2,Eficiente
155,True,4,Comércio,7,Moderado
678,False,10,Comércio,3,Moderado
349,False,9,Casa,3,Eficiente
304,True,3,Apartamento,6,Moderado
609,False,4,Apartamento,6,Moderado
192,False,4,Apartamento,1,Eficiente
330,False,6,Apartamento,1,Eficiente
312,False,5,Casa,11,Moderado
162,True,3,Apartamento,6,Eficiente
204,True,14,Apartamento,7,Moderado
254,True,16,Apartamento,9,Moderado
148,True,4,Comércio,4,Eficiente
126,True,13,Comércio,10,Ineficiente
335,True,11,Apartamento,6,Moderado
109,True,15,Apartamento,3,Moderado
360,True,3,Comércio,11,Ineficiente
316,True,11,Casa,4,Moderado
327,False,9,Casa,9,Moderado
447,True,4,Casa,1,Moderado
574,False,4,Comércio,5,Moderado
104,True,7,Apartamento,11,Moderado
665,True,15,Casa,7,Ineficiente
569,False,7,Comércio,3,Moderado
573,True,6,Apartamento,2,Ineficiente
393,True,14,Comércio,11,Ineficiente
685,True,12,Casa,2,Ineficiente
454,True,12,Apartamento,1,Ineficiente
104,True,15,Apartamento,5,Moderado
413,True,14,Apartamento,3,Moderado
434,True,5,Apartamento,11,Moderado
195,False,6,Apartamento,7,Eficiente
127,False,12,Casa,1,Eficiente
178,True,6,Apartamento,9,Moderado
538,True,4,Casa,2,Ineficiente
602,True,7,Casa,8,Ineficiente
676,True,17,Casa,10,Ineficiente
484,True,7,Casa,4,Ineficiente
293,False,7,Casa,6,Eficiente
582,True,13,Apartamento,9,Ineficiente
527,False,17,Apartamento,7,Ineficiente
655,True,13,Casa,8,Ineficiente
337,False,12,Apartamento,7,Moderado
200,False,3,Casa,2,Eficiente
133,False,8,Casa,9,Eficiente
410,True,13,Apartamento,1,Moderado
320,False,4,Apartamento,2,Eficiente
609,False,9,Apartamento,3,Moderado
562,False,6,Casa,3,Moderado
266,True,17,Apartamento,10,Moderado
341,False,7,Apartamento,4,Eficiente
443,True,7,Comércio,5,Moderado
570,False,7,Casa,6,Moderado
510,False,4,Apartamento,1,Moderado
318,True,7,Apartamento,8,Moderado
383,True,5,Comércio,6,Moderado
377,True,6,Casa,10,Moderado
155,False,15,Apartamento,9,Moderado
412,True,4,Casa,5,Moderado
553,True,6,Apartamento,7,Ineficiente
362,True,15,Casa,11,Ineficiente
670,False,11,Casa,4,Ineficiente
151,True,10,Apartamento,6,Eficiente
342,False,15,Casa,6,Moderado
654,True,16,Casa,4,Ineficiente
91,False,17,Casa,6,Eficiente
220,False,13,Casa,8,Moderado
634,True,14,Comércio,11,Ineficiente
96,True,5,Apartamento,5,Eficiente
142,False,3,Apartamento,2,Eficiente
332,True,3,Casa,9,Moderado
544,True,8,Comércio,11,Ineficiente
455,False,5,Apartamento,4,Moderado
599,False,6,Apartamento,4,Moderado
169,False,3,Apartamento,11,Eficiente
254,True,10,Apartamento,7,Moderado
155,True,3,Apartamento,10,Moderado
692,True,7,Casa,10,Ineficiente
479,False,8,Casa,6,Moderado
150,False,17,Apartamento,4,Eficiente
259,False,4,Apartamento,6,Eficiente
203,True,9,Casa,3,Eficiente
460,False,9,Casa,7,Ineficiente
372,True,3,Apartamento,6,Moderado
274,True,6,Apartamento,3,Eficiente
307,False,14,Casa,1,Moderado
510,True,15,Casa,10,Ineficiente
515,False,6,Apartamento,5,Moderado
540,False,7,Apartamento,10,Ineficiente
697,False,3,Casa,2,Moderado
100,False,3,Apartamento,7,Eficiente
143,False,9,Apartamento,7,Eficiente
244,True,11,Apartamento,4,Moderado
106,True,3,Comércio,6,Eficiente
390,True,4,Comércio,1,Moderado
364,True,8,Casa,2,Moderado
360,False,17,Casa,6,Moderado
243,False,17,Casa,2,Eficiente
303,True,8,Casa,11,Moderado
225,True,4,Casa,4,Eficiente
109,True,11,Casa,4,Moderado
124,False,6,Comércio,10,Eficiente
550,False,15,Comércio,9,Ineficiente
113,False,9,Apartamento,10,Eficiente
506,True,8,Apartamento,7,Ineficiente
300,True,13,Casa,7,Moderado
613,False,15,Casa,11,Ineficiente
446,False,13,Casa,1,Moderado
629,True,5,Apartamento,11,Ineficiente
661,False,10,Casa,5,Moderado
195,True,9,Comércio,3,Eficiente
318,False,11,Apartamento,3,Moderado
414,False,5,Casa,6,Eficiente
520,False,3,Casa,4,Moderado
227,True,4,Apartamento,8,Moderado
88,True,14,Comércio,4,Moderado
367,False,13,Apartamento,8,Moderado
467,False,17,Casa,4,Ineficiente
129,False,14,Apartamento,3,Eficiente
596,False,3,Casa,5,Moderado
666,True,13,Comércio,5,Ineficiente
357,False,7,Apartamento,10,Moderado
379,False,17,Apartamento,10,Moderado
668,True,12,Casa,1,Ineficiente
697,False,16,Apartamento,8,Ineficiente
686,True,4,Casa,8,Ineficiente
214,True,5,Casa,8,Moderado
659,True,10,Casa,10,Ineficiente
226,False,17,Comércio,4,Eficiente
569,False,12,Apartamento,9,Ineficiente
557,False,16,Casa,10,Ineficiente
238,True,7,Comércio,3,Eficiente
463,True,6,Casa,7,Ineficiente
242,True,7,Casa,6,Eficiente
520,True,12,Casa,9,Ineficiente
268,False,8,Apartamento,4,Eficiente
494,False,14,Apartamento,4,Ineficiente
418,True,9,Apartamento,6,Moderado
686,False,16,Apartamento,8,Ineficiente
260,False,15,Casa,3,Eficiente
367,True,11,Apartamento,11,Ineficiente
266,False,3,Casa,8,Eficiente
217,False,6,Apartamento,8,Eficiente
209,False,14,Apartamento,7,Moderado
273,True,14,Apartamento,7,Moderado
395,False,11,Apartamento,5,Moderado
223,False,7,Apartamento,2,Eficiente
95,True,10,Casa,2,Eficiente
381,True,14,Comércio,10,Ineficiente
502,True,3,Casa,8,Ineficiente
324,False,6,Casa,11,Moderado
186,True,14,Apartamento,6,Moderado
167,False,16,Apartamento,8,Moderado
208,True,14,Casa,3,Moderado
420,True,11,Comércio,1,Ineficiente
83,True,15,Comércio,6,Moderado
406,True,3,Apartamento,2,Moderado
489,True,3,Apartamento,9,Ineficiente
385,False,6,Apartamento,5,Eficiente
686,True,16,Casa,5,Ineficiente
304,True,5,Apartamento,10,Moderado
427,True,9,Comércio,8,Ineficiente
400,False,13,Comércio,6,Moderado
638,False,5,Comércio,3,Moderado
260,False,3,Casa,9,Eficiente
697,False,14,Casa,10,Ineficiente
465,True,17,Casa,4,Ineficiente
697,True,13,Casa,10,Ineficiente
187,True,12,Casa,4,Moderado
610,True,4,Casa,2,Ineficiente
489,False,12,Apartamento,3,Ineficiente
375,True,15,Apartamento,4,Moderado
250,True,6,Apartamento,7,Moderado
410,True,3,Apartamento,3,Moderado
572,False,3,Casa,8,Ineficiente
274,False,14,Casa,8,Moderado
91,True,16,Apartamento,10,Moderado
274,True,10,Apartamento,11,Moderado
569,False,9,Apartamento,2,Moderado
261,False,16,Casa,4,Eficiente
395,True,10,Casa,8,Moderado
109,True,15,Apartamento,1,Moderado
675,False,6,Comércio,1,Moderado
175,False,8,Comércio,4,Eficiente
460,True,17,Apartamento,11,Ineficiente
523,False,15,Apartamento,2,Ineficiente
377,False,5,Apartamento,1,Eficiente
440,False,13,Apartamento,8,Moderado
453,False,15,Apartamento,2,Ineficiente
633,False,10,Comércio,4,Moderado
382,True,6,Apartamento,3,Moderado
500,False,5,Comércio,2,Moderado
325,True,6,Casa,8,Moderado
316,False,8,Apartamento,3,Eficiente
613,True,13,Apartamento,9,Ineficiente
264,False,9,Casa,10,Eficiente
547,True,9,Apartamento,5,Ineficiente
442,True,16,Casa,9,Ineficiente
362,True,17,Apartamento,3,Moderado
632,False,14,Apartamento,5,Ineficiente
415,False,6,Casa,10,Moderado
241,False,10,Apartamento,6,Eficiente
239,True,9,Apartamento,9,Moderado
553,True,4,Apartamento,8,Ineficiente
680,False,15,Casa,2,Ineficiente
401,False,10,Comércio,2,Eficiente
91,False,11,Apartamento,5,Eficiente
503,False,7,Apartamento,5,Moderado
152,False,17,Casa,5,Eficiente
667,True,6,Comércio,4,Ineficiente
280,False,6,Casa,8,Eficiente
601,False,15,Apartamento,11,Ineficiente
584,False,6,Apartamento,5,Moderado
118,False,8,Casa,1,Eficiente
139,True,13,Apartamento,10,Moderado
657,True,6,Casa,5,Ineficiente
400,True,9,Apartamento,1,Moderado
514,True,9,Apartamento,4,Ineficiente
487,False,7,Comércio,1,Moderado
465,False,15,Comércio,6,Ineficiente
648,True,7,Apartamento,6,Ineficiente
157,True,17,Apartamento,1,Moderado
273,False,12,Apartamento,8,Moderado
364,False,10,Casa,4,Eficiente
606,True,9,Apartamento,2,Ineficiente
603,False,16,Comércio,1,Ineficiente
692,True,9,Casa,11,Ineficiente
235,True,8,Casa,3,Eficiente
419,True,9,Casa,7,Moderado
204,True,9,Casa,10,Moderado
359,True,12,Casa,11,Ineficiente
207,False,16,Apartamento,10,Moderado
393,False,4,Apartamento,8,Moderado
411,True,16,Apartamento,5,Moderado
229,True,12,Casa,7,Moderado
533,True,4,Apartamento,2,Ineficiente
115,False,16,Comércio,4,Eficiente
499,False,12,Comércio,6,Ineficiente
101,True,9,Apartamento,5,Eficiente
285,True,16,Casa,6,Moderado
435,False,12,Comércio,2,Moderado
519,False,9,Apartamento,7,Ineficiente
175,True,9,Casa,8,Moderado
243,False,7,Casa,11,Eficiente
227,False,3,Casa,9,Eficiente
609,True,16,Casa,6,Ineficiente
373,True,4,Casa,7,Moderado
274,True,15,Comércio,1,Moderado
559,False,11,Apartamento,9,Ineficiente
202,False,10,Apartamento,6,Eficiente
479,False,10,Apartamento,4,Moderado
531,False,12,Apartamento,10,Ineficiente
183,False,3,Comércio,9,Eficiente
541,False,8,Comércio,1,Moderado
475,False,17,Casa,2,Ineficiente
416,True,17,Comércio,3,Ineficiente
678,True,11,Apartamento,1,Ineficiente
221,False,17,Casa,2,Eficiente
396,False,10,Apartamento,2,Eficiente
637,True,5,Apartamento,7,Ineficiente
606,False,6,Comércio,10,Ineficiente
635,False,17,Casa,6,Ineficiente
480,True,5,Apartamento,9,Ineficiente
389,False,8,Casa,5,Eficiente
574,True,16,Casa,9,Ineficiente
635,False,11,Casa,10,Ineficiente
689,True,17,Apartamento,9,Ineficiente
188,False,10,Apartamento,2,Eficiente
451,True,17,Casa,9,Ineficiente
695,True,17,Apartamento,3,Ineficiente
285,False,15,Casa,11,Moderado
122,True,12,Casa,3,Moderado
324,True,6,Apartamento,11,Moderado
366,True,17,Casa,9,Ineficiente
434,False,4,Apartamento,7,Moderado
555,False,15,Casa,11,Ineficiente
162,True,10,Casa,8,Moderado
189,False,10,Apartamento,7,Eficiente
269,False,16,Apartamento,9,Moderado
330,False,14,Casa,8,Moderado
370,True,13,Apartamento,4,Moderado
280,False,8,Apartamento,2,Eficiente
405,True,16,Apartamento,11,Ineficiente
590,True,10,Casa,5,Ineficiente
488,True,11,Apartamento,2,Ineficiente
686,False,15,Apartamento,4,Ineficiente
587,True,3,Casa,2,Ineficiente
680,False,11,Comércio,5,Ineficiente
151,True,4,Comércio,6,Eficiente
326,True,16,Comércio,11,Ineficiente
687,True,15,Apartamento,1,Ineficiente
666,True,3,Apartamento,8,Ineficiente
645,True,10,Apartamento,2,Ineficiente
423,True,10,Apartamento,5,Moderado
133,True,13,Apartamento,11,Moderado
607,True,6,Apartamento,8,Ineficiente
690,True,10,Casa,5,Ineficiente
611,True,9,Casa,3,Ineficiente
637,False,15,Comércio,6,Ineficiente
272,False,4,Casa,1,Eficiente
137,False,7,Apartamento,1,Eficiente
516,True,16,Comércio,8,Ineficiente
190,False,12,Apartamento,7,Moderado
208,False,6,Comércio,10,Eficiente
405,True,5,Apartamento,10,Moderado
87,True,3,Casa,11,Moderado
108,True,7,Apartamento,11,Moderado
191,True,12,Casa,3,Moderado
210,True,10,Casa,8,Moderado
267,False,14,Casa,11,Moderado
554,True,11,Casa,8,Ineficiente
443,False,9,Casa,1,Eficiente
283,True,14,Casa,10,Moderado
291,True,13,Apartamento,7,Moderado
355,False,3,Apartamento,2,Eficiente
152,False,3,Casa,2,Eficiente
322,True,17,Casa,2,Moderado
181,False,3,Apartamento,5,Eficiente
250,False,4,Apartamento,7,Eficiente
267,True,3,Comércio,4,Eficiente
520,True,6,Casa,11,Ineficiente
165,False,12,Comércio,4,Eficiente
555,True,11,Apartamento,9,Ineficiente
131,True,14,Apartamento,10,Moderado
190,True,6,Casa,9,Moderado
122,True,15,Casa,7,Moderado
290,False,6,Casa,10,Eficiente
279,True,9,Casa,4,Eficiente
105,False,16,Apartamento,8,Moderado
378,True,13,Apartamento,10,Ineficiente
156,True,11,Apartamento,3,Moderado
216,True,9,Apartamento,3,Eficiente
99,False,3,Apartamento,7,Eficiente
519,False,3,Casa,11,Ineficiente
290,True,6,Comércio,9,Moderado
